"Date","Price","Open","High","Low","Vol.","Change %"
"04/28/2011","1,360.5","1,353.9","1,361.7","1,353.6","","0.36%"
"04/27/2011","1,355.7","1,348.4","1,357.5","1,344.3","","0.62%"
"04/26/2011","1,347.2","1,336.8","1,349.6","1,336.8","","0.90%"
"04/25/2011","1,335.3","1,337.1","1,337.6","1,331.5","","-0.16%"
"04/21/2011","1,337.4","1,333.2","1,337.5","1,332.8","","0.53%"
"04/20/2011","1,330.4","1,319.1","1,332.7","1,319.1","","1.35%"
"04/19/2011","1,312.6","1,306.0","1,312.7","1,304.0","","0.57%"
"04/18/2011","1,305.1","1,313.3","1,313.3","1,294.7","","-1.10%"
"04/15/2011","1,319.7","1,314.5","1,322.9","1,313.7","","0.39%"
"04/14/2011","1,314.5","1,311.1","1,316.8","1,302.4","","0.01%"
"04/13/2011","1,314.4","1,314.0","1,321.3","1,309.2","","0.02%"
"04/12/2011","1,314.2","1,322.0","1,322.0","1,309.5","","-0.78%"
"04/11/2011","1,324.5","1,329.0","1,333.8","1,321.1","","-0.28%"
"04/08/2011","1,328.2","1,336.2","1,339.5","1,322.9","","-0.40%"
"04/07/2011","1,333.5","1,334.8","1,338.8","1,326.6","","-0.15%"
"04/06/2011","1,335.5","1,335.9","1,339.4","1,331.1","","0.22%"
"04/05/2011","1,332.6","1,332.0","1,338.2","1,330.0","","-0.02%"
"04/04/2011","1,332.9","1,333.6","1,336.7","1,329.1","","0.03%"
"04/01/2011","1,332.4","1,329.5","1,337.8","1,328.9","","0.50%"
"03/31/2011","1,325.8","1,327.4","1,329.8","1,325.0","","-0.18%"
"03/30/2011","1,328.3","1,321.9","1,331.7","1,321.9","","0.67%"
"03/29/2011","1,319.4","1,309.4","1,319.4","1,305.3","","0.71%"
"03/28/2011","1,310.2","1,315.4","1,319.7","1,310.2","","-0.27%"
"03/25/2011","1,313.8","1,311.8","1,319.2","1,310.2","","0.32%"
"03/24/2011","1,309.7","1,300.6","1,311.3","1,297.7","","0.93%"
"03/23/2011","1,297.5","1,292.2","1,300.5","1,284.1","","0.29%"
"03/22/2011","1,293.8","1,298.3","1,299.3","1,292.7","","-0.36%"
"03/21/2011","1,298.4","1,281.7","1,300.6","1,281.7","","1.50%"
"03/18/2011","1,279.2","1,276.7","1,288.9","1,276.2","","0.43%"
"03/17/2011","1,273.7","1,261.6","1,278.9","1,261.6","","1.34%"
"03/16/2011","1,256.9","1,279.5","1,280.9","1,249.1","","-1.95%"
"03/15/2011","1,281.9","1,288.5","1,288.5","1,261.1","","-1.12%"
"03/14/2011","1,296.4","1,301.2","1,301.2","1,286.4","","-0.60%"
"03/11/2011","1,304.3","1,293.4","1,308.3","1,292.0","","0.71%"
"03/10/2011","1,295.1","1,315.7","1,315.7","1,294.2","","-1.89%"
"03/09/2011","1,320.0","1,319.9","1,323.2","1,312.3","","-0.14%"
"03/08/2011","1,321.8","1,311.1","1,325.7","1,306.9","","0.89%"
"03/07/2011","1,310.1","1,322.7","1,327.7","1,304.0","","-0.83%"
"03/04/2011","1,321.2","1,330.7","1,331.1","1,312.6","","-0.74%"
"03/03/2011","1,331.0","1,312.4","1,332.3","1,312.4","","1.72%"
"03/02/2011","1,308.4","1,305.5","1,314.2","1,302.6","","0.16%"
"03/01/2011","1,306.3","1,328.6","1,332.1","1,306.1","","-1.57%"
"02/28/2011","1,327.2","1,321.6","1,329.4","1,320.6","","0.56%"
"02/25/2011","1,319.9","1,307.3","1,320.6","1,307.3","","1.06%"
"02/24/2011","1,306.1","1,307.1","1,310.9","1,294.3","","-0.10%"
"02/23/2011","1,307.4","1,315.4","1,317.9","1,299.6","","-0.61%"
"02/22/2011","1,315.4","1,338.9","1,338.9","1,312.3","","-2.05%"
"02/18/2011","1,343.0","1,340.4","1,344.1","1,338.1","","0.19%"
"02/17/2011","1,340.4","1,334.4","1,341.5","1,331.0","","0.31%"
"02/16/2011","1,336.3","1,329.5","1,337.6","1,329.5","","0.63%"
"02/15/2011","1,328.0","1,330.4","1,330.4","1,324.6","","-0.32%"
"02/14/2011","1,332.3","1,328.7","1,333.0","1,326.9","","0.24%"
"02/11/2011","1,329.2","1,318.7","1,330.8","1,316.1","","0.55%"
"02/10/2011","1,321.9","1,318.1","1,322.8","1,311.7","","0.07%"
"02/09/2011","1,320.9","1,322.5","1,324.5","1,314.9","","-0.28%"
"02/08/2011","1,324.6","1,318.8","1,324.9","1,316.0","","0.42%"
"02/07/2011","1,319.1","1,311.8","1,322.8","1,311.8","","0.62%"
"02/04/2011","1,310.9","1,307.0","1,311.0","1,301.7","","0.29%"
"02/03/2011","1,307.1","1,302.8","1,308.6","1,294.8","","0.24%"
"02/02/2011","1,304.0","1,305.9","1,307.6","1,302.6","","-0.27%"
"02/01/2011","1,307.6","1,289.1","1,308.9","1,289.1","","1.67%"
"01/31/2011","1,286.1","1,276.5","1,287.2","1,276.5","","0.77%"
"01/28/2011","1,276.3","1,299.6","1,302.7","1,275.1","","-1.79%"
"01/27/2011","1,299.5","1,297.5","1,301.3","1,294.4","","0.22%"
"01/26/2011","1,296.6","1,292.0","1,299.7","1,292.0","","0.42%"
"01/25/2011","1,291.2","1,288.2","1,291.3","1,281.1","","0.03%"
"01/24/2011","1,290.8","1,283.3","1,291.9","1,282.5","","0.58%"
"01/21/2011","1,283.3","1,283.6","1,291.2","1,282.1","","0.24%"
"01/20/2011","1,280.3","1,280.8","1,283.3","1,271.3","","-0.13%"
"01/19/2011","1,281.9","1,294.5","1,294.6","1,278.9","","-1.01%"
"01/18/2011","1,295.0","1,293.2","1,296.1","1,290.2","","0.14%"
"01/14/2011","1,293.2","1,282.9","1,293.2","1,281.2","","0.74%"
"01/13/2011","1,283.8","1,285.8","1,286.7","1,280.5","","-0.17%"
"01/12/2011","1,286.0","1,275.7","1,286.9","1,275.7","","0.90%"
"01/11/2011","1,274.5","1,272.6","1,277.3","1,269.6","","0.37%"
"01/10/2011","1,269.8","1,270.8","1,271.5","1,262.2","","-0.14%"
"01/07/2011","1,271.5","1,274.4","1,276.8","1,261.7","","-0.18%"
"01/06/2011","1,273.8","1,276.3","1,278.2","1,270.4","","-0.21%"
"01/05/2011","1,276.6","1,268.8","1,277.6","1,265.4","","0.50%"
"01/04/2011","1,270.2","1,272.9","1,274.1","1,262.7","","-0.13%"
"01/03/2011","1,271.9","1,257.6","1,276.2","1,257.6","","1.13%"
"12/31/2010","1,257.6","1,256.8","1,259.3","1,254.2","","-0.02%"
"12/30/2010","1,257.9","1,259.4","1,261.1","1,256.3","","-0.15%"
"12/29/2010","1,259.8","1,258.8","1,262.6","1,258.8","","0.10%"
"12/28/2010","1,258.5","1,259.1","1,259.9","1,256.2","","0.08%"
"12/27/2010","1,257.5","1,254.7","1,258.4","1,251.5","","0.06%"
"12/23/2010","1,256.8","1,257.5","1,258.6","1,254.1","","-0.16%"
"12/22/2010","1,258.8","1,254.9","1,259.4","1,254.9","","0.34%"
"12/21/2010","1,254.6","1,249.4","1,255.8","1,249.4","","0.60%"
"12/20/2010","1,247.1","1,245.8","1,250.2","1,241.5","","0.25%"
"12/17/2010","1,243.9","1,243.6","1,245.8","1,239.9","","0.08%"
"12/16/2010","1,242.9","1,236.3","1,243.8","1,232.8","","0.62%"
"12/15/2010","1,235.2","1,241.6","1,244.3","1,234.0","","-0.51%"
"12/14/2010","1,241.6","1,241.8","1,246.6","1,238.2","","0.09%"
"12/13/2010","1,240.5","1,242.5","1,246.7","1,240.3","","0.00%"
"12/10/2010","1,240.4","1,233.8","1,240.4","1,232.6","","0.60%"
"12/09/2010","1,233.0","1,230.1","1,234.7","1,226.8","","0.38%"
"12/08/2010","1,228.3","1,225.0","1,228.9","1,219.5","","0.37%"
"12/07/2010","1,223.8","1,227.3","1,235.1","1,223.3","","0.05%"
"12/06/2010","1,223.1","1,223.9","1,225.8","1,220.7","","-0.13%"
"12/03/2010","1,224.7","1,219.9","1,225.6","1,216.8","","0.26%"
"12/02/2010","1,221.5","1,206.8","1,221.9","1,206.8","","1.28%"
"12/01/2010","1,206.1","1,186.6","1,207.6","1,186.6","","2.16%"
"11/30/2010","1,180.6","1,183.0","1,187.4","1,174.1","","-0.61%"
"11/29/2010","1,187.8","1,189.1","1,190.3","1,173.6","","-0.14%"
"11/26/2010","1,189.4","1,194.2","1,194.2","1,186.9","","-0.75%"
"11/24/2010","1,198.3","1,183.7","1,198.6","1,183.7","","1.49%"
"11/23/2010","1,180.7","1,192.5","1,192.5","1,176.9","","-1.43%"
"11/22/2010","1,197.8","1,198.1","1,198.9","1,184.6","","-0.16%"
"11/19/2010","1,199.7","1,196.1","1,200.0","1,189.4","","0.25%"
"11/18/2010","1,196.7","1,183.8","1,200.3","1,183.8","","1.54%"
"11/17/2010","1,178.6","1,178.3","1,183.6","1,175.8","","0.02%"
"11/16/2010","1,178.3","1,194.8","1,194.8","1,173.0","","-1.62%"
"11/15/2010","1,197.8","1,200.4","1,207.4","1,197.2","","-0.12%"
"11/12/2010","1,199.2","1,209.1","1,210.5","1,194.1","","-1.18%"
"11/11/2010","1,213.5","1,213.0","1,215.4","1,204.5","","-0.42%"
"11/10/2010","1,218.7","1,213.1","1,218.8","1,204.3","","0.44%"
"11/09/2010","1,213.4","1,223.6","1,226.8","1,208.9","","-0.81%"
"11/08/2010","1,223.3","1,223.2","1,224.6","1,217.6","","-0.21%"
"11/05/2010","1,225.8","1,221.2","1,227.1","1,220.3","","0.39%"
"11/04/2010","1,221.1","1,198.3","1,221.3","1,198.3","","1.93%"
"11/03/2010","1,198.0","1,193.8","1,198.3","1,183.6","","0.37%"
"11/02/2010","1,193.6","1,187.9","1,195.9","1,187.9","","0.78%"
"11/01/2010","1,184.4","1,185.7","1,195.8","1,177.7","","0.09%"
"10/29/2010","1,183.3","1,183.9","1,185.5","1,179.7","","-0.04%"
"10/28/2010","1,183.8","1,184.5","1,189.5","1,177.1","","0.11%"
"10/27/2010","1,182.4","1,183.8","1,183.8","1,171.7","","-0.27%"
"10/26/2010","1,185.6","1,184.9","1,187.1","1,177.7","","0.00%"
"10/25/2010","1,185.6","1,184.7","1,196.1","1,184.7","","0.21%"
"10/22/2010","1,183.1","1,180.5","1,183.9","1,179.0","","0.24%"
"10/21/2010","1,180.3","1,179.8","1,189.4","1,171.2","","0.18%"
"10/20/2010","1,178.2","1,166.7","1,182.9","1,166.7","","1.05%"
"10/19/2010","1,165.9","1,178.6","1,178.6","1,159.7","","-1.59%"
"10/18/2010","1,184.7","1,176.8","1,185.5","1,174.6","","0.72%"
"10/15/2010","1,176.2","1,177.5","1,181.2","1,167.1","","0.20%"
"10/14/2010","1,173.8","1,177.8","1,178.9","1,166.7","","-0.36%"
"10/13/2010","1,178.1","1,171.3","1,184.4","1,171.3","","0.71%"
"10/12/2010","1,169.8","1,164.3","1,172.6","1,155.7","","0.38%"
"10/11/2010","1,165.3","1,165.3","1,168.7","1,162.0","","0.01%"
"10/08/2010","1,165.2","1,158.4","1,167.7","1,155.6","","0.61%"
"10/07/2010","1,158.1","1,161.6","1,163.9","1,151.4","","-0.16%"
"10/06/2010","1,160.0","1,159.8","1,162.3","1,154.8","","-0.07%"
"10/05/2010","1,160.8","1,140.7","1,162.8","1,140.7","","2.09%"
"10/04/2010","1,137.0","1,145.0","1,148.2","1,131.9","","-0.80%"
"10/01/2010","1,146.2","1,143.5","1,150.3","1,139.4","","0.44%"
"09/30/2010","1,141.2","1,146.0","1,157.2","1,136.1","","-0.31%"
"09/29/2010","1,144.7","1,146.8","1,148.6","1,140.3","","-0.26%"
"09/28/2010","1,147.7","1,142.3","1,150.0","1,132.1","","0.49%"
"09/27/2010","1,142.2","1,148.6","1,149.9","1,142.0","","-0.57%"
"09/24/2010","1,148.7","1,131.7","1,148.9","1,131.7","","2.12%"
"09/23/2010","1,124.8","1,131.1","1,136.8","1,122.8","","-0.83%"
"09/22/2010","1,134.3","1,139.5","1,144.4","1,131.6","","-0.48%"
"09/21/2010","1,139.8","1,142.8","1,148.6","1,136.2","","-0.26%"
"09/20/2010","1,142.7","1,126.6","1,144.9","1,126.6","","1.52%"
"09/17/2010","1,125.6","1,126.4","1,131.5","1,122.4","","0.08%"
"09/16/2010","1,124.7","1,123.9","1,125.4","1,118.9","","-0.04%"
"09/15/2010","1,125.1","1,119.4","1,126.5","1,114.6","","0.35%"
"09/14/2010","1,121.1","1,121.2","1,127.4","1,115.6","","-0.07%"
"09/13/2010","1,121.9","1,113.4","1,123.9","1,113.4","","1.11%"
"09/10/2010","1,109.6","1,104.6","1,110.9","1,103.9","","0.49%"
"09/09/2010","1,104.2","1,101.2","1,110.3","1,101.2","","0.48%"
"09/08/2010","1,098.9","1,092.4","1,103.3","1,092.4","","0.64%"
"09/07/2010","1,091.8","1,102.6","1,102.6","1,091.2","","-1.15%"
"09/03/2010","1,104.5","1,093.6","1,105.1","1,093.6","","1.32%"
"09/02/2010","1,090.1","1,080.7","1,090.1","1,080.4","","0.91%"
"09/01/2010","1,080.3","1,049.7","1,081.3","1,049.7","","2.95%"
"08/31/2010","1,049.3","1,046.9","1,055.1","1,040.9","","0.04%"
"08/30/2010","1,048.9","1,062.9","1,064.4","1,048.8","","-1.47%"
"08/27/2010","1,064.6","1,049.3","1,065.2","1,039.7","","1.66%"
"08/26/2010","1,047.2","1,056.3","1,061.4","1,045.4","","-0.77%"
"08/25/2010","1,055.3","1,049.0","1,059.4","1,039.8","","0.33%"
"08/24/2010","1,051.9","1,063.2","1,063.2","1,046.7","","-1.45%"
"08/23/2010","1,067.4","1,073.4","1,081.6","1,067.1","","-0.40%"
"08/20/2010","1,071.7","1,075.6","1,075.6","1,063.9","","-0.37%"
"08/19/2010","1,075.6","1,092.4","1,092.4","1,070.7","","-1.69%"
"08/18/2010","1,094.2","1,092.1","1,099.8","1,085.8","","0.15%"
"08/17/2010","1,092.5","1,081.2","1,100.1","1,081.2","","1.22%"
"08/16/2010","1,079.4","1,077.5","1,082.6","1,069.5","","0.01%"
"08/13/2010","1,079.3","1,082.2","1,086.3","1,079.0","","-0.40%"
"08/12/2010","1,083.6","1,081.5","1,086.7","1,076.7","","-0.54%"
"08/11/2010","1,089.5","1,116.9","1,116.9","1,088.6","","-2.82%"
"08/10/2010","1,121.1","1,122.9","1,127.2","1,111.6","","-0.60%"
"08/09/2010","1,127.8","1,122.8","1,129.2","1,120.9","","0.55%"
"08/06/2010","1,121.6","1,122.1","1,123.1","1,107.2","","-0.37%"
"08/05/2010","1,125.8","1,125.8","1,126.6","1,118.8","","-0.13%"
"08/04/2010","1,127.2","1,121.1","1,128.8","1,119.5","","0.61%"
"08/03/2010","1,120.5","1,125.3","1,125.4","1,116.8","","-0.48%"
"08/02/2010","1,125.9","1,107.5","1,127.3","1,107.5","","2.20%"
"07/30/2010","1,101.6","1,098.4","1,106.4","1,088.0","","0.01%"
"07/29/2010","1,101.5","1,108.1","1,115.9","1,092.8","","-0.42%"
"07/28/2010","1,106.1","1,112.8","1,114.7","1,103.1","","-0.69%"
"07/27/2010","1,113.8","1,117.4","1,120.9","1,109.8","","-0.10%"
"07/26/2010","1,115.0","1,102.9","1,115.0","1,101.3","","1.12%"
"07/23/2010","1,102.7","1,092.2","1,103.7","1,087.9","","0.82%"
"07/22/2010","1,093.7","1,072.1","1,097.5","1,072.1","","2.25%"
"07/21/2010","1,069.6","1,086.7","1,089.0","1,065.3","","-1.28%"
"07/20/2010","1,083.5","1,064.5","1,083.9","1,056.9","","1.14%"
"07/19/2010","1,071.3","1,066.8","1,074.7","1,061.1","","0.60%"
"07/16/2010","1,064.9","1,093.8","1,093.8","1,063.3","","-2.88%"
"07/15/2010","1,096.5","1,094.5","1,098.7","1,080.5","","0.12%"
"07/14/2010","1,095.2","1,095.6","1,099.1","1,087.7","","-0.02%"
"07/13/2010","1,095.3","1,080.7","1,099.5","1,080.7","","1.54%"
"07/12/2010","1,078.8","1,077.2","1,080.8","1,070.4","","0.07%"
"07/09/2010","1,078.0","1,070.5","1,078.2","1,068.1","","0.72%"
"07/08/2010","1,070.3","1,062.9","1,071.3","1,058.2","","0.94%"
"07/07/2010","1,060.3","1,028.5","1,060.9","1,028.5","","3.13%"
"07/06/2010","1,028.1","1,028.1","1,042.5","1,018.3","","0.54%"
"07/02/2010","1,022.6","1,027.7","1,032.9","1,015.9","","-0.47%"
"07/01/2010","1,027.4","1,031.1","1,033.6","1,010.9","","-0.32%"
"06/30/2010","1,030.7","1,040.6","1,048.1","1,028.3","","-1.01%"
"06/29/2010","1,041.2","1,071.1","1,071.1","1,035.2","","-3.10%"
"06/28/2010","1,074.6","1,077.5","1,082.6","1,071.4","","-0.20%"
"06/25/2010","1,076.8","1,075.1","1,083.6","1,067.9","","0.29%"
"06/24/2010","1,073.7","1,090.9","1,090.9","1,071.6","","-1.68%"
"06/23/2010","1,092.0","1,095.6","1,099.6","1,085.3","","-0.30%"
"06/22/2010","1,095.3","1,113.9","1,118.5","1,094.2","","-1.61%"
"06/21/2010","1,113.2","1,122.8","1,131.2","1,108.2","","-0.39%"
"06/18/2010","1,117.5","1,116.2","1,121.0","1,113.9","","0.13%"
"06/17/2010","1,116.0","1,116.0","1,117.7","1,105.9","","0.13%"
"06/16/2010","1,114.6","1,114.0","1,118.7","1,107.1","","-0.06%"
"06/15/2010","1,115.2","1,091.2","1,115.6","1,091.2","","2.35%"
"06/14/2010","1,089.6","1,095.0","1,105.9","1,089.0","","-0.18%"
"06/11/2010","1,091.6","1,082.7","1,092.3","1,077.1","","0.44%"
"06/10/2010","1,086.8","1,058.8","1,087.8","1,058.8","","2.95%"
"06/09/2010","1,055.7","1,062.8","1,077.7","1,052.3","","-0.59%"
"06/08/2010","1,062.0","1,050.8","1,063.2","1,042.2","","1.10%"
"06/07/2010","1,050.5","1,065.8","1,071.4","1,049.9","","-1.35%"
"06/04/2010","1,064.9","1,098.4","1,098.4","1,060.5","","-3.44%"
"06/03/2010","1,102.8","1,098.8","1,105.7","1,091.8","","0.41%"
"06/02/2010","1,098.4","1,073.0","1,098.6","1,072.0","","2.58%"
"06/01/2010","1,070.7","1,087.3","1,094.8","1,069.9","","-1.72%"
"05/28/2010","1,089.4","1,102.6","1,102.6","1,084.8","","-1.24%"
"05/27/2010","1,103.1","1,074.3","1,103.5","1,074.3","","3.29%"
"05/26/2010","1,067.9","1,075.5","1,090.8","1,065.6","","-0.57%"
"05/25/2010","1,074.0","1,067.4","1,074.8","1,040.8","","0.04%"
"05/24/2010","1,073.7","1,084.8","1,089.9","1,072.7","","-1.29%"
"05/21/2010","1,087.7","1,067.3","1,090.2","1,055.9","","1.50%"
"05/20/2010","1,071.6","1,107.3","1,107.3","1,071.6","","-3.90%"
"05/19/2010","1,115.1","1,119.6","1,124.3","1,100.7","","-0.51%"
"05/18/2010","1,120.8","1,138.8","1,148.7","1,117.2","","-1.42%"
"05/17/2010","1,136.9","1,136.5","1,141.9","1,115.0","","0.11%"
"05/14/2010","1,135.7","1,157.2","1,157.2","1,126.1","","-1.88%"
"05/13/2010","1,157.4","1,170.0","1,173.6","1,156.1","","-1.21%"
"05/12/2010","1,171.7","1,155.4","1,172.9","1,155.4","","1.37%"
"05/11/2010","1,155.8","1,156.4","1,170.5","1,147.7","","-0.34%"
"05/10/2010","1,159.7","1,122.3","1,163.8","1,122.3","","4.40%"
"05/07/2010","1,110.9","1,127.0","1,135.1","1,094.2","","-1.53%"
"05/06/2010","1,128.2","1,164.4","1,167.6","1,065.8","","-3.24%"
"05/05/2010","1,165.9","1,169.2","1,175.9","1,158.2","","-0.66%"
"05/04/2010","1,173.6","1,197.5","1,197.5","1,168.1","","-2.38%"
"05/03/2010","1,202.3","1,188.6","1,205.1","1,188.6","","1.31%"
"04/30/2010","1,186.7","1,206.8","1,208.0","1,186.3","","-1.66%"
"04/29/2010","1,206.8","1,193.3","1,209.4","1,193.3","","1.29%"
"04/28/2010","1,191.4","1,184.6","1,195.1","1,181.8","","0.65%"
"04/27/2010","1,183.7","1,209.9","1,211.4","1,181.6","","-2.34%"
"04/26/2010","1,212.1","1,217.1","1,219.8","1,211.1","","-0.43%"
"04/23/2010","1,217.3","1,207.9","1,217.3","1,205.1","","0.71%"
"04/22/2010","1,208.7","1,202.5","1,210.3","1,190.2","","0.23%"
"04/21/2010","1,205.9","1,207.2","1,211.0","1,198.8","","-0.10%"
"04/20/2010","1,207.2","1,199.0","1,208.6","1,199.0","","0.81%"
"04/19/2010","1,197.5","1,192.1","1,197.9","1,183.7","","0.45%"
"04/16/2010","1,192.1","1,210.2","1,210.2","1,186.8","","-1.61%"
"04/15/2010","1,211.7","1,210.8","1,213.9","1,208.5","","0.08%"
"04/14/2010","1,210.7","1,198.7","1,210.7","1,198.7","","1.12%"
"04/13/2010","1,197.3","1,195.9","1,199.0","1,188.8","","0.07%"
"04/12/2010","1,196.5","1,194.9","1,199.2","1,194.7","","0.18%"
"04/09/2010","1,194.4","1,187.5","1,194.7","1,187.2","","0.67%"
"04/08/2010","1,186.4","1,181.8","1,188.6","1,175.1","","0.34%"
"04/07/2010","1,182.4","1,188.2","1,189.6","1,177.3","","-0.59%"
"04/06/2010","1,189.4","1,186.0","1,191.8","1,182.8","","0.17%"
"04/05/2010","1,187.4","1,178.7","1,187.7","1,178.7","","1.17%"
"04/02/2010","1,173.8","1,173.5","1,178.8","1,170.3","","-0.37%"
"04/01/2010","1,178.1","1,171.2","1,181.4","1,170.7","","0.74%"
"03/31/2010","1,169.4","1,171.8","1,174.6","1,165.8","","-0.33%"
"03/30/2010","1,173.3","1,173.8","1,177.8","1,168.9","","0.00%"
"03/29/2010","1,173.2","1,167.7","1,174.8","1,167.7","","0.57%"
"03/26/2010","1,166.6","1,167.6","1,173.9","1,161.5","","0.07%"
"03/25/2010","1,165.7","1,170.0","1,180.7","1,165.1","","-0.17%"
"03/24/2010","1,167.7","1,172.7","1,173.0","1,166.0","","-0.55%"
"03/23/2010","1,174.2","1,166.5","1,174.7","1,163.8","","0.72%"
"03/22/2010","1,165.8","1,157.3","1,167.8","1,152.9","","0.51%"
"03/19/2010","1,159.9","1,166.7","1,169.2","1,155.3","","-0.51%"
"03/18/2010","1,165.8","1,166.1","1,167.8","1,161.2","","-0.03%"
"03/17/2010","1,166.2","1,159.9","1,169.8","1,159.9","","0.58%"
"03/16/2010","1,159.5","1,150.8","1,160.3","1,150.3","","0.78%"
"03/15/2010","1,150.5","1,148.5","1,151.0","1,141.4","","0.05%"
"03/12/2010","1,150.0","1,151.7","1,153.4","1,147.0","","-0.02%"
"03/11/2010","1,150.2","1,144.0","1,150.2","1,139.0","","0.40%"
"03/10/2010","1,145.6","1,140.2","1,148.3","1,140.1","","0.45%"
"03/09/2010","1,140.4","1,137.6","1,145.4","1,134.9","","0.17%"
"03/08/2010","1,138.5","1,138.4","1,141.1","1,136.8","","-0.02%"
"03/05/2010","1,138.7","1,125.1","1,139.4","1,125.1","","1.40%"
"03/04/2010","1,123.0","1,119.1","1,123.7","1,116.7","","0.37%"
"03/03/2010","1,118.8","1,119.4","1,125.6","1,116.6","","0.04%"
"03/02/2010","1,118.3","1,117.0","1,123.5","1,116.5","","0.23%"
"03/01/2010","1,115.7","1,105.4","1,116.1","1,105.4","","1.02%"
"02/26/2010","1,104.5","1,103.1","1,107.2","1,097.6","","0.14%"
"02/25/2010","1,102.9","1,101.2","1,103.5","1,086.0","","-0.21%"
"02/24/2010","1,105.2","1,095.9","1,106.4","1,095.5","","0.97%"
"02/23/2010","1,094.6","1,107.5","1,108.6","1,092.2","","-1.21%"
"02/22/2010","1,108.0","1,110.0","1,112.3","1,105.4","","-0.10%"
"02/19/2010","1,109.2","1,105.5","1,112.4","1,100.8","","0.22%"
"02/18/2010","1,106.8","1,099.0","1,108.2","1,097.5","","0.66%"
"02/17/2010","1,099.5","1,096.1","1,101.0","1,094.7","","0.42%"
"02/16/2010","1,094.9","1,079.1","1,095.7","1,079.1","","1.80%"
"02/12/2010","1,075.5","1,075.9","1,077.8","1,063.0","","-0.27%"
"02/11/2010","1,078.5","1,067.1","1,080.0","1,060.6","","0.97%"
"02/10/2010","1,068.1","1,069.7","1,073.7","1,059.3","","-0.22%"
"02/09/2010","1,070.5","1,060.1","1,079.3","1,060.1","","1.30%"
"02/08/2010","1,056.7","1,065.5","1,071.2","1,056.5","","-0.89%"
"02/05/2010","1,066.2","1,064.1","1,067.1","1,044.5","","0.29%"
"02/04/2010","1,063.1","1,097.3","1,097.3","1,062.8","","-3.11%"
"02/03/2010","1,097.3","1,100.7","1,102.7","1,094.0","","-0.55%"
"02/02/2010","1,103.3","1,090.1","1,104.7","1,088.0","","1.30%"
"02/01/2010","1,089.2","1,073.9","1,089.4","1,073.9","","1.43%"
"01/29/2010","1,073.9","1,087.6","1,096.4","1,071.6","","-0.98%"
"01/28/2010","1,084.5","1,096.9","1,100.2","1,078.5","","-1.18%"
"01/27/2010","1,097.5","1,091.9","1,099.5","1,083.1","","0.49%"
"01/26/2010","1,092.2","1,095.8","1,103.7","1,089.9","","-0.42%"
"01/25/2010","1,096.8","1,092.4","1,103.0","1,092.4","","0.46%"
"01/22/2010","1,091.8","1,115.5","1,115.5","1,090.2","","-2.21%"
"01/21/2010","1,116.5","1,138.7","1,141.6","1,114.8","","-1.89%"
"01/20/2010","1,138.0","1,147.9","1,147.9","1,129.3","","-1.06%"
"01/19/2010","1,150.2","1,136.0","1,150.4","1,135.8","","1.25%"
"01/15/2010","1,136.0","1,147.7","1,147.8","1,131.4","","-1.08%"
"01/14/2010","1,148.5","1,145.7","1,150.4","1,143.8","","0.24%"
"01/13/2010","1,145.7","1,137.3","1,148.4","1,133.2","","0.83%"
"01/12/2010","1,136.2","1,143.8","1,143.8","1,131.8","","-0.94%"
"01/11/2010","1,147.0","1,146.0","1,149.7","1,142.0","","0.17%"
"01/08/2010","1,145.0","1,140.5","1,145.4","1,136.2","","0.29%"
"01/07/2010","1,141.7","1,136.3","1,142.5","1,131.3","","0.40%"
"01/06/2010","1,137.1","1,135.7","1,139.2","1,133.9","","0.05%"
"01/05/2010","1,136.5","1,132.7","1,136.6","1,129.7","","0.31%"
"01/04/2010","1,133.0","1,116.6","1,133.9","1,116.6","","1.60%"
"12/31/2009","1,115.1","1,126.6","1,127.6","1,114.8","","-1.00%"
"12/30/2009","1,126.4","1,125.5","1,126.4","1,121.9","","0.02%"
"12/29/2009","1,126.2","1,128.6","1,130.4","1,126.1","","-0.14%"
"12/28/2009","1,127.8","1,127.5","1,130.4","1,123.5","","0.12%"
"12/24/2009","1,126.5","1,121.1","1,126.5","1,121.1","","0.53%"
"12/23/2009","1,120.6","1,118.8","1,121.6","1,116.0","","0.23%"
"12/22/2009","1,118.0","1,114.5","1,120.3","1,114.5","","0.36%"
"12/21/2009","1,114.1","1,105.3","1,117.7","1,105.3","","1.05%"
"12/18/2009","1,102.5","1,097.9","1,103.7","1,093.9","","0.58%"
"12/17/2009","1,096.1","1,106.4","1,106.4","1,095.9","","-1.18%"
"12/16/2009","1,109.2","1,108.6","1,116.2","1,108.0","","0.11%"
